R_SHK3Dr	0.01439168071
R_FE3t2pp	0.0
R_ACGK	0.0
R_EX_urea_e	0.0
R_SERTRS2	0.0
R_EAR141y	0.0
R_MNt2pp	0.0
R_ACGS	0.0
R_EAR141x	0.0
R_GLUTRS	0.0
R_FEOXAMUtpp	0.0
R_TALA	0.477958179538
R_GART	0.0
R_HEX7	0.0
R_PGCD	0.0
R_UREAtpp	0.0
R_Kt3pp	0.0
R_RHEA_14976	0.0
R_HEX4	0.0
R_UDCPDP	0.00480904266946
R_ADK1	0.236894450249
R_GRTT	0.0
R_LACZ	0.0
R_AGPR	0.0
R_HSST	0.0
R_PPAKr	0.0
R_EX_malt_e	0.0
R_MLTP1	0.0
R_AGM3PH	0.0
R_MLTP2	0.0
R_GLYOX	0.0
R_FBA	0.0
R_MLTP3	0.0
R_LPLIPAL2E161	0.0
R_RHEA_10491	0.0
R_ADK3	-0.183931377415
R_ACOATA	0.0
R_ADK4	0.0
R_LPLIPAL2E160	0.0
R_DMPPS	0.0
R_APRAUR	0.0
R_ARBt2rpp	0.0
R_PPTtex	0.0
R_AGMH	0.0
R_MECDPDH2	0.0
R_AGPAT180	0.0
R_AICART	0.0141926483956
R_AGPAT181	0.0
R_3HAD181	0.0
R_PPNDH	0.00682185972224
R_3HAD180	0.0
R_4A4Habcpp	0.0
R_GAPD	0.928806466939
R_LPLIPAL2ATE140	0.0
R_LPLIPAL2ATE141	0.0
R_DHFR	0.00103223773944
R_DHFS	0.0
R_PYK	0.0
R_XYLI2	0.0
R_GALUi	0.0100369374424
R_XYLI1	0.0
R_XYLK	0.0
R_LCTStpp	0.0
R_GLCabcpp	1.00000000001
R_EX_pro__L_e	-0.0085748333404
R_PSP_L	2.75474087985e-13
R_R1PK	0.0
R_IG3PS	0.00367426372987
R_GLBRAN2	0.0
R_Kt2pp	0.0
R_RHEA_14516	0.0
R_R02750	0.0
R_TDPGDH	0.0100369374424
R_DXPRIi	0.0
R_MALTTTRabcpp	0.0
R_EX_maltttr_e	0.0
R_LPLIPAL2G120	0.0
R_EAR120x	0.0
R_EAR120y	0.0
R_LPLIPAL2E180	0.0
R_LPLIPAL2E181	0.0
R_GLUDy	0.048647383645
R_IPMD	9.56873469349e-14
R_TRPS1	0.00220440310752
R_DHNAOT4	0.0
R_CYTK1	3.87826021731e-06
R_THRD_L	0.0112663459313
R_TRPS3	0.0
R_GLUDC	0.0
R_TRPS2	0.0
R_DCTPD	0.00101494069887
R_RHEA_30298	0.169738729019
R_FACOAL140t2pp	0.0
R_ILEt2pp	0.0
R_FE2t2pp	0.0
R_DNTPPA	1.72970405691e-05
R_VALTRS	0.0
R_DTMPK	0.00101494069887
R_SUCOAS	-0.0920376110435
R_CYTK2	0.0
R_3HAD161	0.0
R_PNTK	3.87826021731e-06
R_3HAD160	0.0
R_RXN_11302	0.00480904266946
R_PAPPT3	0.00480904266946
R_GTPCI	1.72970405691e-05
